text,label
普段は自国の動向に関心すらないくせに嫌韓の動きがあるとナショナリズムを爆発させる人達って選挙にすら行ってなさそう。他国に対して排他的な態度自体がネガティブキャンペーンになっている,"[0,1]"
爆発事故後、一部船社で過酸化水素の貨物引受を停止した為、チッタゴンのデポには過酸化水素入りコンテナが滞留。現時点、111TEUが確認されています。事故後に却って蔵置量が増える,"[0,1]"
さんぽセルなにが好きかって「大人どもがこのクソ重い鞄を持てって言うからこれは使ってやるよ（正しく使うとは言っていない）」,"[0,1]"
"改めて日本語訳を見て
所謂dynamite勢なので色々と複雑な気持ち…
本人達が方向性を見失いながら活動してたdynamiteやButterで爆発的に人気が出てしまう","[0,1]"
ボカロはダサいって歌を初音ミクに歌わせる,"[0,1]"
今の代表に必要なのが鈴木優磨,"[0,1]"
高性能で人気があって本来もっと高いはずのスマホと、要らないし人気のないボッタクリ状態の回線契約の抱き合わせが、かつては転売を防いでいた,"[0,1]"
絶対好きじゃないのに「○○○ですき」,"[0,1]"
"安価な労働力のために生産拠点を中国に移した企業のいわゆる先見の明が暗転したと言う事だがそんなものは最初から分かっていた事といえる。

冷戦期のソビエトに対する対抗策で中国を利用したアメリカも今はその中国に苦慮する","[0,1]"
人間精々40年が寿命らしいけど、今や100年時代となってる訳だよね。どうしても人間は承認欲求と付き合う事…それ即ち呪いのように付きまとう。子孫繁栄出来なくなった老人が多数を占める社会そんな彼らが主権を持つのも必然的。人の生や承認欲への執着により滅ぼされんとする人類社会,"[0,1]"
この動画制作をしたとみられる男は(アンダーカバーの)同胞中国人男性に、大っぴらに黒人差別をひけらかす。その言い草はまるで奴隷主。中国政府は(表向き)アフリカ各国に対して友好的な態度で様々な援助や開発をしているがこのような人物がいる事で逆に中国人に対する反感を生み出している,"[0,1]"
"何やっても悪い方へ悪い方へ・・悪循環のドツボにハマり込んでいくのが「中企業病」。
その病根は「社長のリーダーシップ」","[0,1]"
人生のドレミトラジックコメディーってこんな美しい旋律貰えたらすべて報われるね　悲喜劇,"[0,1]"
"ON以降はコロナが見せた蜃気楼みたいなものだったはずで、蜃気楼見てる間に　2回もグラミー。アメリカ狙うなとか言われてそりゃ散々よな。
コロナの産物だ","[0,1]"
ようやく政策期待通りの円安とインフレを起こせそたのに、,"[0,1]"
"ワントップの熾烈なポジション争い？？
現状、鈴木優磨は森保のやりたいサッカーに一番適したFWだと思うしプレー面は森保好みしそうなにのに、森保は人間性の部分も選考基準にしているから選ばれない","[0,1]"
耳管開放症って痩せたらなるらしい,"[0,1]"
「ピースメーカー」って字義だけ捉えれば確かに「平和をもたらす者」だけど、実際は「武力で抑えつけて戦いがないというだけの平和っぽい状態にする者」,"[0,1]"
労働代行システムを作っているのに私の労働は誰も代行しない,"[0,1]"
"蛮カラが時代遅れでハイカラが現代的で
時代遅れな価値観は現代に合わせなくちゃならない","[0,1]"
女性の為に設けられた女流棋戦制度が、史上初の女性棋士誕生の枷となってしまう,"[0,1]"
"仲良しさんだけ集めて

批判する人々を遠ざけ、弾圧する

王様の耳はロバの耳

恐ろしい世の中になりそうですね。このまま行くと

彼らにとって不都合な真実は蓋をされ

闇になる。

令和
命令に従うことで和を保つ

","[0,1]"
縫製が汚いZARAの祖業が縫製工場,"[0,1]"
多分森保がやりたいサッカーに今1番合うワントップが鈴木優磨,"[0,1]"
"「俺今日からユダヤ教徒になる」ってイスラエルにリソースを投入するのがユダヤ教徒で
「俺今日から(特定の何か)をとことんまで極める」って(特定の何か)にリソースを投入するのがオタク
両者の違いがほぼジャンルのみ","[0,1]"
伸びなかった絵を載せたタグ絵でも伸びない,"[0,1]"
あんなに自由人だった犬王が、完全な人間の体を取り戻し、芸能者として、最高位の成功を手にしたとき、自由を手放していた,"[0,1]"
ただし、これをやると人生が破綻する危険性が急激に高まるという最大のトラップがある,"[0,1]"
GPSチョーカーは、ころし屋から警察側になった=狼→犬=首輪　,"[0,1]"
"A代表、まだ0-0か
また後半からじっくり見てみるけど、IJがクロスを上げても中が合わせられないシーンが多いみたいだ。パナスタでやっているにも関わらず、割とあそこで点を取っている上田綺世が離脱してしまったのは","[0,1]"
なるほど、そういや８５で止まってたから進めたけど確かにTRICK、あと・・・人は信じたいと思うものしか信じようとはしない、,"[0,1]"
"ごめんねちよちゃん、オシオキ内容的にも手を使用不可にしていきたかったのと
あと人の手を取って生きたがった人間だから握る手をなくす","[0,1]"
人口ボリュームゾーンの氷河期世代だけど、彼らが二十代のときに安定した仕事から切り捨てる政策をやっちまった小泉竹中政治から日本の少子化は既定路線で今後の衰退を避けることはできない。しかし、それを支持したのが氷河期世代とその親世代,"[0,1]"
が故にゴミのように捨てられた結果、現在では「希少車」,"[0,1]"
漫画で熊沢が魔法を己の不都合を隠す手段にしてしまったこの子を～って言ってたけど、仕事の失敗も魔女ごっこの悪戯も『バレなきゃ大丈夫』になってしまったんだろうなって。そんなヤスが”打ち明けなければいけない真実(出自や身体のこと)”を抱えてしまう,"[0,1]"
……,"[0,1]"
このままだと日本人の絶滅の原因が気候や災害などではなく自らが築き上げた社会,"[0,1]"
晩ごはん何作ろうで30分経過してしまった……この30分でパパッと何か作れていた,"[0,1]"
"🔴デミックも148も言論人達もうんちゃら評論家も都市伝説界隈やスピ系のYoutuberな方々も…
結局のところ567騒動があって実は喜んでたり🤣
だってほら危機は飯の種だと思うから笑
革命だ！とかこのままで日本は〜とか声高に叫べど、その主はそもそもお金にはほぼ困ってない","[0,1]"
世界中で高齢者中心に犠牲者でたけど、それによって若返りができた,"[0,1]"
このレベルの計算ができない層に向けて商売をしてるので、それでええんですよ、,"[0,1]"
一部AV女優さんから出ているAV新法への批判は、被害者のAV女優さんの敵は同業のAV女優さんだった、,"[0,1]"
これ、機械化されているようで実際は事務処理やらメンテやらが非効率なせいで人が動かしてる,"[0,1]"
「一方、米国にとって、金融制裁の効果が不完全に終わったがために、ドル経済圏が縮小する,"[0,1]"
まぁ、ベセスダが結局はシングルプレイRPGを絶対視しているのは「そりゃそうだろうよ」という話だし、逆に言えば『Starfield』がどれだけ大切にされているかが分かる,"[0,1]"
一番イナゴしてるゆゆうたがマスターデュエルでだけは老害している,"[0,1]"
"そんな私たちだからこそ、あの子は身をていして救おうとしてくれた。こんな茶番劇、まどかの犠牲を、ムダにしているだけよ。許せない」

でもその「『魔法少女』の役割を否定する茶番劇」を生み出していたのは他ならぬ暁美ほむらだった","[0,1]"
ひろゆき見てる奴が一番頭悪い,"[0,1]"
うんうんジョングクが似合うのはこっち←の感じであってこっち→ではないんだよな…でも本人は柄柄が好き,"[0,1]"
"ねぇこれずっと、
｢おめーのメシは不味すぎる、まだうんこの方が美味い｣
","[0,1]"
この「信仰の自由」発言って、俺が信者だけで勝手にやってろ、,"[0,1]"
ミの多用するwinkをミに対してプがやる,"[0,1]"
"でも、喉も乾いてて且つ顔を焼かれているので水が欲しいし、熱くてたまらなかったから冷たいものを求めてた。
能力が寒冷なのはそのせい。
望んだはずの冷気は自身に影響しない。望みながら死んだのに、自分を救う力にはならなかった。","[0,1]"
欲求をひめている者もいるのではないか、という疑念もあったので、君たち、もしそうじゃないならコイントスでも問題ないよね？,"[0,1]"
これを野田が伝える,"[0,1]"
海外メディアから新元号について「命令されることで和む日本人にふさわしい元号」,"[0,1]"
万物の祖ともいう哲学は、古代ギリシャの奴隷制民主主義の都市国家で行われ、優れた人に集まるんだが、ソクラテスみたいな人は敵を作りすぎて殺されたけど、言葉が生きているのはソクラテスとその弟子たち,"[0,1]"
"死にたくない！早く打ちたい！

と我先に待ち人をかき分けて打った人
が体調不良になる","[0,1]"
"もしバイオハザード9が闇落ちBSAAとの対決だったら、クリスやジルを筆頭にこれまで登場したBSAA所属の仲間キャラも勢揃いするかもしれない。
あとジェイクが加わったら、ウェスカーを倒したBSAA(クリス)が、ウェスカーの息子(＆クリス)に倒される、","[0,1]"
戦術用語使いまくってたらフォロワーからアイソレーションしてしまう,"[0,1]"
"産業医面談後はほぼ定時で帰ってたのもあるけど、たぶん昨日休んだのが決め手になったのかな、隣の人の仕事手伝ってってお達しが出た😇笑笑
今後はこの仕事しない方向でって話したことを他人の仕事で任される","[0,1]"
"「〇〇は性加害という主張はフェミによる価値観の押し付けだ」という態勢、
本当に性加害表現(匂いを嗅ぐ描写)でも性加害被害者でないので共感できないから頭ごなしに否定しちゃうのでそれこそ価値観の押し付け","[0,1]"
"肉じゃがを作ろうと野菜の買い出しをしたら1000円超え(ま、まぁ大和芋が500円するんじゃけどw

ほんで和牛切り落としが1000円で合計2000円、、

夫婦二人一食なら自炊するより王将に行った方が安い","[0,1]"
"保守票をあてにしないとならないような情勢じゃない。
むしろ自民系の保守票が、岸田政権への批判的意思表示として維新へ流れた結果、参院選で自民勝利の中、自民党内の保守系議員の割合が減少する","[0,1]"
マイクロソフトとしても、IEじゃないと動かない（閲覧できない）ことを理由に移行を渋る人たちに対して、移行のメリットをアピールせざるを得ないんだろうねえ。それが「IEモード」というお前らがもっとも葬りたかった存在をアピールすることになる,"[0,1]"
職場も仕事も結局自分の選択なんだからって思って社畜ってワードがめちゃくちゃ嫌いだったのに、今まさに社畜ってワードが刺さりすぎてる,"[0,1]"
"ベイカー街の亡霊みてて
ヒロキ君をPCオタクの変わった子供と決めつけた偏見による日本の教育現場が彼を虐げたわけだけど
JTRの子孫だからといって偏見を持たれるかもと思わせる架空の敵に怯えているあたり海外もけして個性を重んじてくれるわけじゃないか","[0,1]"
これ逆にホントだとしたら既に”嘘”まで習得している,"[0,1]"
『神っぽいな』は所謂『どーせこうしとけば若者受けするんやろ？wほら、若者が好きな○○っぽい曲とPVだぞw好きになれよw』,"[0,1]"
310において狙i撃i手が最後に見たものが銃口,"[0,1]"
"徐脈集団 #poppo練
富士ヒル明けの今回メニューがヒルクラ向け","[0,1]"
"読む側が読めていないのではなく、書く側が伝わる文章を書けていないんでしょうね。
このように書けばバカな素人は黙ってろ","[0,1]"
「イカゲーム」シーズン2の制作が決定。監督からのメッセージがなかなか面白かった。出だしが「新しいゲームが始まります」から始まり「イカゲームを作るのに12年かかったのにNetflixで世界一になるまで12日間」,"[0,1]"
「アイコン」「サイン」の位置づけ・意味もわかんないの？,"[0,1]"
"私は小野田さんより米山さんを信じているからこれをリツイートする。ソースを調べる時間はないからね。
こういう情報で米山さんを信じて大丈夫と思う理由は、間違ったことを言ったらアンチから大炎上するから","[0,1]"
アイドルの自殺訴訟、事務所のマネジメントを争点にしていたけど、明るみになったのは家庭の貧困,"[0,1]"
セが無い毎日とは裏腹に僕のおtinは今朝も絶好調のごとくバキバキでございます。,"[0,1]"
根尾を先発した方が打席数が多くなる,"[0,1]"
"そう、仕方ないのにゃ。
でも結果的に多くの犠牲を払ったのは宗教家のほうではなかった。
周りの意見を聞かず、独断で多くの人を無駄死にさせた。
正しさを盲信し押し付けていたのは宗教家も主人公たちも同じだったよね、","[0,1]"
話戻るけど　「おんなのこの自立」がうんぬんかんぬんって描いてる物書きが、女性差別しまくる保守のお仲間,"[0,1]"
これに「マスコミの陰謀論だ」と主張するのは、間接的に「このコンバートには監督の負けルートが無い」を証明している,"[0,1]"
数年かけて納品される開発機がインバーターの部品取として優秀,"[0,1]"
&gt; 底辺を知らないとか言うけれども、だから底辺にいるんじゃないんでしょうか、,"[0,1]"
申し訳ないがperson09,"[0,1]"
"観客は映画内の""現在""と""記者の脳内""を組み合わせてケーンの生涯を振り返ることになるんだけど、その""第三者を通して知る""という行為はまさに新聞そのもの

そして死後、ケーンの""情報""には金とスキャンダルのことしかなかった","[0,1]"
今回のように完璧な解決に至らず、謎が残ったとしてもそれを切り上げて次の仕事をしなければならない。現実的にはそんなこともあるよね、,"[0,1]"
プーチン大統領は、この件を何年もずっと訴え続けてきたのに、それを無視してNATOもアメリカもやりたい放題でした。連日流れるロシアに対する悪意に満ちた報道や、ウクライナをかわいそうな国に仕立てる印象操作で国民を操っているつもりかもしれませんが、ロシアに制裁して苦しむのは国民,"[0,1]"
因子緩和がマジで来るとしても、カジュアル勢が妥協固体を本番に出しやすくなる分競争がより激しくなるだけでチャンミの難易度が余計に上がるだけ,"[0,1]"
BIRDIE WING 8話、ローズはずっとイヴに執着していたのに対し、イヴは最後まで葵のことしか頭になかったのが...。表世界への未練が少なからずあったローズが、イヴに負けたことで、裏世界に捧げたゴルフ人生を悔いなく終われた,"[0,1]"
"大林組のオランウータンが出てくるcm
森との共生はどうやったらと展示されてるオランウータンに訊く
","[0,1]"
純が恋愛脳なのは結局血には抗えない,"[0,1]"
"ラストは勝利。
味方で過去にブロックしたのがいて明らかに俺に不満あるんだろうなぁと編成時の行動から思ったけど、どうせファンメ飛ばされても分からないし気にせずやってみた。一番上手く自分と連携取れたのがそいつだった","[0,1]"
"もう3年前に商品なので完売してしまいましたが
ご希望があれば『Third Eye』Tシャツ作ろうかな

頭が危篤な人しか着ないTシャツ
陰謀論の『ナントカの目』にみえるよねw

ジャケの意味はその反対で…アホは陰謀論信じる","[0,1]"
eさん自覚しつつ自虐ネタ出したけど、実際メンバーにヒットするのは本人無自覚ネタ,"[0,1]"
"日本の少女まりえは…正直ささらなかった………………
あまりにもふかソのレベルが高すぎてな、あんなシングルおらんよ
むしろあそこまできれいにお膳立てしないと日本の人々にはこれについて理解ができないよな、","[0,1]"
仲がいいようで悪い銀刹と晴雪、ライバル視していた分銀刹が長に選ばれたことへの嫉妬をずっと引きずりつつ、かの事件を境に数年後息子である三白が長に選ばれた,"[0,1]"
でもこれに当てはまる人って自分の文句が正しいと思ってるから聞こえない,"[0,1]"
機関説十字軍,"[0,1]"
"秋篠宮アゲと秋篠宮サゲ情報が交互に並んでて脳がバグる

私は男系天皇は揺るぎないと確信しているのでそもそも市井で論じる事自体論外なんだけれども

今上天皇御一家と、その内親王があまりにも見事なばかりに無用な衝突を招いてしまう","[0,1]"
"【50年ローン】

投資ローンならまだしも住宅ローン50年っていうのは、そもそも所得が低い南の島で普及したものだって思ってたけど、全国的に所得が低くなってしまったから全国に普及してしまった","[0,1]"
"以前から聞いてはいたが、改めて
ハローワーク職員自身、１年契約 で３年上限で一度失職ってどういうことですか。
そういう綱渡り状態だと求職者の気持ちがわかるだろう","[0,1]"
賞の名前はすごそうだけど、アホが世の中にアホDNAを残さずすんで、人類のよりよい進化に貢献してくれてありがとう,"[0,1]"
"白饅頭日誌：6月13日「両極端な世界」｜白饅頭｜note
自由で開かれたインターネットがディストピアの一因になろうか","[0,1]"
"下書きに入ってたの放出します。

JJの配役ってどれも何かしら含みがあるけど、ミゲル(フミ)及び神父(介)は器用に立ち回りすぎる２人に対して「君らはこのくらい不器用に生きられたらラクなのにね」","[0,1]"
˙,"[0,1]"
底辺を知らないとか言うけれども、だから底辺にいるんじゃないんでしょうか、,"[0,1]"
"温泉むすめは日本の女性アイドルの在り方に対するだったのか。
(","[0,1]"
"#天地黎明 #映画 
英語会話は出来るが、
中国語会話はドモる出っ歯のソーと、
そのことを馬鹿にするのに、
中国語の文字も読めない","[0,1]"
まあFAの可能性もあるのに騒いでるバカいるなー,"[0,1]"
5頭立て3連単全部買って、シャフリヤールが消し飛ぶのが1番おいしい,"[0,1]"
「1000年に一度の地震と津波も想定して備えろ！」とか言ってたら戦争とか気象災害のほうが先に来てしまった,"[0,1]"
そしてこの考察(と言うなの妄想)は当主であるサラが分解装置を作れなかった,"[0,1]"
"アンデラ、ニコの妻のイチコが「不眠」の否定者でイチコはクマが凄かった。

そしてイチコが死んで「不忘」が発現してから記憶に押し潰されてイチコ同様にクマができた","[0,1]"
"国庫傾けて理想の城を作りまくったため、王様なのに禁治産宣告受けて(合法クーデターだわな)、夜中に雪原を馬車で爆走する奇行に走り、最期は湖で謎の死

だが時代が巡り、国庫を傾けた城たちが今ではドイツ最大の観光資源の一つとなっている","[0,1]"
ネットの悪いとこで耐性得れた,"[0,1]"
ソーラーが増えた事が火力発電所の採算を悪くする,"[0,1]"
【男】婚礼を挙げたばかりの嫁さん（審神者同士で本丸は別）を襲撃で亡くし腹の仔も食い散らかされた男なので怨嗟に身を窶して文字通り自分の体も魂もすり減らし同田貫を常時顕現で敵を殺して回る化け物のような男なんだけど、同田貫を振るっている間は辛うじて審神者で、人間であれる,"[0,1]"
熱が冷めた頃に届く,"[0,1]"
"暴露系ユーチューバーって自体で頭打ちしそうであれだね。
ってか、正義振りかざして暴露してるけど全てにおいて自分が一枚嚙んでいるいる","[0,1]"
"海堀とか言うのは男みたいだし
伊藤未満は嫌いだし
丸山桂里奈のウンコがVTR出るとか聞いてねえし
挿入歌はゴミかムとWANIMAだし
唯一笑えんのホラ吹く原愛","[0,1]"
"よくよく見たら配布ランドセルか。ジェンダー以前にコスト削減でいいのでは？
んでマイノリティに対応して結果的に多様性を狭める","[0,1]"
私の妻はカエルが大嫌いなんですが、嫌いすぎるあまりカエルがいないか常に周囲をキョロキョロ気にするので、誰よりも早くカエルを発見してしまう,"[0,1]"
そもそも、管理者が最も引っかかっている,"[0,1]"
"仕事から帰宅。
土曜に少し仕事があったからか、さほど週明けの気だるさを感じなかった","[0,1]"
「ニンゲン並に進化するということは、ニンゲンの悪意・策謀・無知・頑迷も模倣することなる」,"[0,1]"
紅海行きたいとこの一つなんよね。ガチ襲撃リスクがあってタンカーがあんまり航行出来ないから海洋汚染が無い,"[0,1]"
マキシミリアン・テルミドール,"[0,1]"
非常に頼もしくみえる極左は、極右と瓜二つ,"[0,1]"
都市圏で販売好調,"[0,1]"
ちなみに戦前の教育は入学年齢の規定もゆるく、到達度に応じて進級させたので馬鹿は落第、優秀なのは飛び級で上がる制度だ。意外とこれが現代で求められている,"[0,1]"
"ちなみに、主演で後にモハメド・アリにも勝った世界王者、ケン・ノートンは『ロッキー』のアポロ役にという話もあった

『マンディンゴ』は異人種の友情が成立しないという救われない内容の映画なのに、アポロとロッキーは議論の余地なきホモ

何","[0,1]"
この反やいずーツイートがやいずー応援垢にいいねされる,"[0,1]"
結果「スタバでMacなう」できる人種は変わらない,"[0,1]"
還元されて無いですね。ちゃんと労使交渉するイギリスみたいな社会で経済学は発達したので、賃金交渉せずに黙って懸命に働く人が昇給するどころか賃金と労働市場の均衡点を下げて国が貧乏になる,"[0,1]"
結局いがみ合っている両陣営とも常軌を逸している,"[0,1]"
一人暮らしはじめて検査の数値が良くなった,"[0,1]"
まだW杯始まらんとわからんけどエンリケさんに復調させてもらう,"[0,1]"
持株　高島屋+10％　優待枠100株だけ,"[0,1]"
僕の結婚制度への疑念は中学の頃からだから筋金入りだけど、要は「結婚を絶対視（幸せになれる）して結婚する人」がバカに見えて仕方がないってのが根底で、結婚の果実は努力と忍耐の末にしか生まれない。しかも双方に自立した上での互助が前提。で、実はそんな人たちは結婚の必要性はない,"[0,1]"
「音量上げろ！生前葬だ！」はパット見もかっこいいし、字数少なくて歯切れがいいしじわじわくるいいセリフだ。殺意みなぎってるし、お前のBGMを葬式の曲代わりにしてやんよ,"[0,1]"
日銀黒田総裁の生涯収入11億の低さには生活必需品の価格上昇の実情を知らないからご自分の報酬の低さも知らなかったんですか,"[0,1]"
一式陸攻に人命重視の防弾装備を強く要求したのが特攻の生みの親、大西瀧治郎,"[0,1]"
"文字のトメハネなんか不要！読めればいい！バツをつけるな！習字不要！
という人たちが習字の恩恵を受ける日本語フォントを使ってTwitterを使って発信してる","[0,1]"
不倫は良くないという結論になりつつも他人の不倫によって家庭円満になった夫婦が2組もある,"[0,1]"
○○するだけで何も考えなくていいというシンプルな方法は、そもそもそういう思考が苦手だからダイエットに失敗するという性質を利用してる。そのニーズを完全に捉えたものだから人気が出て当然。ニーズのあるところに商品を売る。ダイエットの本質じゃないところを狙うマーケティングの本質,"[0,1]"
「戦後の日本は民主主義の国である」という神話が、日本の真の民主化を妨げている,"[0,1]"
"私→Oさん（リーダー②）、素晴らしい！オーバーヒールまで解説している！

リーダー②　いやーこれ常識ですよねｗ
・
・
・
・
ヘイトゲージ＝火力と勘違いしている人達に、この説明を聞かせてあげたい。

尚、リーダー②はガチの対人ゲーマーらしいｗｗｗ

","[0,1]"
スウェーデンのゴミ箱のやつ、「ポイ捨てするような輩はこういうの好きやろ」,"[0,1]"
以前surface proを使ったことがあるけど結構良かった。コンテンツ利用ではなく、クリエイティブ用途であれば当時のipad proよりも良かった。MSはハードウェアの会社,"[0,1]"
重複多くね？ って思ったけどSDGsもこんなもん,"[0,1]"
"円安だ〜って騒いでる人って………緊縮財政してほしいんっすかね？😅
アメさんのインフレ率が8.5だっけ？🤔
そりゃ利上げするし、ドルで貯金すれば儲かるものドルに変えるでしょ？😅
相対的に円は安くなるよね😅
🍣のインフレ率は今2.5だっけ？🤔
まだ上がるだろうけど他国より低い","[0,1]"
リーマス：本を読むのが異様に速いジェームズとシリウスに「美術館を全力疾走するような真似して何が楽しいの」,"[0,1]"
"When the phone was tied with a wire-Humans were free...
電話が電話線で縛られていた頃、人間は自由だった......。

持ち歩ける電話があればいいのにと思っていた。

しかし今、人間自身が24時間、携帯に縛られている","[0,1]"
マスク美人,"[0,1]"
「ランドセルを持っていれば満足なんだろ？」,"[0,1]"
境界戦記の主役ロボ、工業ロボット的な合理的な関節構造をヒロイックなメカに落とし込むのは上手くいってるけど、引っ掛ける所や登るところが無かったりと、人間が乗ったり整備したりするメカだという説得力が全く無いデザインな所為で、その合理的関節がむしろ浮いてしまっている,"[0,1]"
YouTubeは、“めちゃくちゃ褒め称える,"[0,1]"
"個人的に好きなはやぶさの話は探索ロボのミネルバの話
イトカワはラッコみたいな形と例えられるのだけど故に落下が難しく、ミネルバも投下失敗
「世界最小の小惑星人工衛星」になってしまった","[0,1]"
"#マイファミリー
ラストのカットバック演出が切なすぎる。
鳴沢家の出産シーンと、藤堂の留置所での面会シーン

藤堂の家族は壊れたが、その藤堂が誘拐を仕掛けた鳴沢と三輪は家族を取り戻している","[0,1]"
世界のトヨタの豊田市で起きてる,"[0,1]"
貴方がたも、風評被害と相当因果関係がないような言説や、ファクトを報道しているだけのメディアを「風評加害者」扱いしているではないか。「御用」,"[0,1]"
デップーは「ポリコレノルマをこなした上で、ほーらこなしましたよ〜文句ないよね？,"[0,1]"
中止になった放送の記事で稼ぐ,"[0,1]"
「今まで自民支持だったけど、インボイス徴税制度で今回は自民には入れたくないけど野党ガー赤松さんどうして反対しないの？」で苦しんでる連中見てるとバカなんだなあって思う最もインボイスに反対してるのが日本共産党,"[0,1]"
"今日のログボ
朗希と牧の一昨日の歴史的対戦の
両方当たる","[0,1]"
"土日は伊勢志摩旅行
パールロードはバイクでよく走るけど初めて車で走ったー
VISONとかいうオシャンで意識高そうなとこ寄って窒息しそうになった
来る人達みんなオシャンな人達だけどあんな激混みなとこ来るなんて全然スマートじゃないって思うと意識高い","[0,1]"
電話が電線でつがなれた時代の方が人間がより自由であった,"[0,1]"
すぐ色が変わる(定見がない、姿勢が定まらない),"[0,1]"
"推し、主人に先立たれる、主人に忘れられる、世界を破壊されることを経験してもなお存在し続けるの、切なくてしょうがない。でもそれによって彼が存在する理由が｢大切な人と共にいること｣転じて｢人間を守ること｣になる…
愛が大きくなることによって彼は存在し続けられるのかな…
","[0,1]"
Zip a Dee Doo Dahがサッチモの名盤である,"[0,1]"
"【曽野綾子】

優しさもまた、要求したら得られないものの典型である。あの人に愛してほしい…という求愛の感情といっしょで、「私を愛してください」と要求したら、まず相手はうんざりして逃げ出す。

世の中には、追い求めたら逃げていき、求めない時だけ与えられる","[0,1]"
セックスレスのおかげで縄痕バレる可能性少ない,"[0,1]"
空気汚れてるからやってる,"[0,1]"
"食べないと大きくなれないよ？

結構ですもう最低限成長したので

その身長で？その胸で？中途半端な成長ね？

余計なお世話！胸は盛れるし、身長は標準ですので貴方よりマシですよ

このくそ生意気なガキめ……ぐぬぬ…

悪いけど自分の体型で悩むところ無いので〜……（嫌味）

","[0,1]"
"アンデラ、正直な話ニコ編に入ってから期待値を超えられてない気がする。今週巻末だし。

確かに、不眠なのに死んじゃったじゃん","[0,1]"
被害担当の最前線部隊を減っても困らない異民族や非正規軍に充てるとか、チンギス・ハーン時代のモンゴル軍みたいなことをしてるんだな。「タタールのくびき」に繋がれていたロシアがこれをやるとは何,"[0,1]"
「コロナに罹らないためなら死んでもいいみたいだ」,"[0,1]"
神永くんの瞬間が冒頭のみだし、ひたすら人間らしい生活パートをカットして謎めいた印象の神永マンが、食事したり、団地に囲まれた公園で話したりと一番人間らしい瞬間描かれてるのがメフィラスと共にある時,"[0,1]"
食べたのだが、チキンカツが邪魔,"[0,1]"
"「新兵や動員された予備軍」
新兵とは、極東など貧困地域からの徴集兵を正規の軍人として前線に送り込むいつもの手でしょう。
動員された予備軍については、50代以上の戦死はロシア政府の(年金？)出費削減","[0,1]"
社会構築論から生まれたトランスジェンダリズム。性ホルモンの投与でメンタルの変化が生じることをそのトランスジェンダリズムの支持者が身をもって証明する,"[0,1]"
"え、これって本気で言ってるやつだったの！？私はてっきり
「国が保証してくれるんだろうか？(否、するわけがないしできるわけがない。投資とは完全自己責任でリスクがあるものだから、国が無責任な立場で投資で所得を増やせなどと言うのは論外。)」","[0,1]"
"闇も光もどちらも素敵だ。生にも死にも、尊さがあることと重なる。そう捉えにくいのは、刷り込まれた価値観の影響が大きいからだろう。自分を大事にする、とはどういうことかわからず苦しんでいる現代人。更にはその苦しみを荒稼ぎに利用しているという""闇""さえも、ときに""光""と表現してしまう","[0,1]"
"自分を振った人間に幸せになってねっていうのは
俺と一緒に","[0,1]"
でも誘拐がなければ温人と未知留も三輪と元奥さんも仲直りというか今の関係に戻れなかっただろう,"[0,1]"
仕事のストレスハンパないから4年半でここまで退行してるが、今の仕事ほど楽なものもない,"[0,1]"
最初は小春ちゃんがお父さんお母さんの関係改善のためにと提案した狂言誘拐、(吉乃のせいで)東堂夫婦では失敗したが、それを模倣した東堂の友香ちゃん柚希ちゃん誘拐で結果的には鳴沢家と三輪家の家族仲は改善した,"[0,1]"
今年TLで度々目にする『大日本人』を見てみた。出てくる獣(じゅう)がどれも気持ち悪い。妙に生物的だし。その生き物としての感触を掴んだあとに「実写」でボコボコにされてるの可愛そうなんだよな。あれがアメリカの正義なんだ,"[0,1]"
雨（モーム・英）短編史上最高傑作ともされるこの作品は人間の矛盾を取り扱った作品である。「一人の人間のこれ程の矛盾には驚かれずにはいられない」,"[0,1]"
なるさわ家が可愛かったので救われた😂多部ちゃんの出産シーン可愛すぎな〜最後ただの幸せ家族だった。でも誘拐がないと再構築できなかったなんて,"[0,1]"
最近1番私が本音で話せる(ちょっとえんりょもするけど)子が中学も高校も違う,"[0,1]"
"もるどん杯お疲れ様でした！
今日のCV森川枠は連載再開を祝してベルセルクからグリフィス！ 剣風伝奇版！ 鷹の団の紋章はジッパーと翼とポケット！

…そして、新作アニメ版グリフィスのがシルエット近い","[0,1]"
利敵行為をする味方のおかげでアーカイブが進む,"[0,1]"
谷保さん特集で、サブローコールに焦点当てても、肝心のサブローはなぜか今、イーグルス関係者,"[0,1]"
主題歌の出だしにあるように、かけ違えたボタンを誤魔化し続けていった結果、大勢が苦しむことになってしまった…最初の時点で間違わなければとも思うけど、それが無ければ鳴沢家の第2子も無かった,"[0,1]"
東堂かわいそうってのもわかるけど、心春ちゃんや奥さんを不安にさせてしまった東堂が元凶ではあるのは否定できないよな。。そして同じように家族を不安にさせて崩壊しかかっていた温人と三輪は心春ちゃんが望んでいた家族再生した,"[0,1]"
家族関係を修復するために計画された狂言誘拐。それが利用され、その後さらに模倣されたことによって結果的に2つの家族を修復することになった,"[0,1]"
家族を裏切った一瞬の過ちも、家族を大切に想う気持ちも、巡り巡って家族を壊して巻き込んでしまう,"[0,1]"
不倫からファミリーが壊れたけど、それをキッカケに修復されたファミリーもある,"[0,1]"
